month,year,result,time 
3,03,2019,24,2
3,02,2019,67,2
3,01,2019,91,2
2,28,2019,78,2
2,27,2019,34,2
2,26,2019,15,2
2,25,2019,99,2
2,24,2019,96,2
2,23,2019,03,2
2,22,2019,85,2
2,21,2019,08,2
2,20,2019,20,2
2,19,2019,52,2
2,18,2019,02,2
2,17,2019,08,2
2,16,2019,81,2
2,15,2019,73,2
2,14,2019,81,2
2,13,2019,45,2
2,12,2019,28,2
2,11,2019,30,2
2,10,2019,01,2
2,09,2019,82,2
2,08,2019,31,2
2,07,2019,88,2
2,06,2019,35,2
2,05,2019,75,2
2,04,2019,81,2
2,03,2019,58,2
2,02,2019,23,2
2,01,2019,12,2
1,31,2019,40,2
1,30,2019,41,2
1,29,2019,63,2
1,28,2019,22,2
1,27,2019,66,2
1,26,2019,01,2
1,25,2019,65,2
1,24,2019,12,2
1,23,2019,29,2
1,22,2019,69,2
1,21,2019,82,2
1,20,2019,41,2
1,19,2019,20,2
1,18,2019,88,2
1,17,2019,81,2
1,16,2019,59,2
1,15,2019,27,2
1,14,2019,82,2
1,13,2019,41,2
1,12,2019,28,2
1,11,2019,63,2
1,10,2019,76,2
1,09,2019,79,2
1,08,2019,51,2
1,07,2019,33,2
1,06,2019,59,2
1,05,2019,03,2
1,04,2019,69,2
1,03,2019,63,2
1,02,2019,98,2
1,01,2019,64,2
12,31,2020,05,2
12,30,2020,69,2
12,29,2020,62,2
12,28,2020,02,2
12,27,2020,94,2
12,26,2020,30,2
12,25,2020,09,2
12,24,2020,61,2
12,23,2020,28,2
12,22,2020,79,2
12,21,2020,56,2
12,20,2020,00,2
12,19,2020,65,2
12,18,2020,44,2
12,17,2020,99,2
12,16,2020,46,2
12,15,2020,75,2
12,14,2020,41,2
12,13,2020,70,2
12,12,2020,47,2
12,11,2020,37,2
12,10,2020,28,2
12,09,2020,50,2
12,08,2020,08,2
12,07,2020,33,2
12,06,2020,58,2
12,05,2020,48,2
12,04,2020,92,2
12,03,2020,74,2
12,02,2020,04,2
12,01,2020,28,2
11,30,2020,42,2
11,29,2020,91,2
11,28,2020,47,2
11,27,2020,00,2
11,26,2020,15,2
11,25,2020,02,2
11,24,2020,13,2
11,23,2020,25,2
11,22,2020,56,2
11,21,2020,73,2
11,20,2020,93,2
11,19,2020,79,2
11,18,2020,32,2
11,17,2020,48,2
11,16,2020,12,2
11,15,2020,67,2
11,14,2020,05,2
11,13,2020,21,2
11,12,2020,92,2
11,11,2020,51,2
11,10,2020,59,2
11,09,2020,51,2
11,08,2020,07,2
11,07,2020,82,2
11,06,2020,98,2
11,05,2020,10,2
11,04,2020,02,2
11,03,2020,79,2
11,01,2020,94,2
10,31,2020,29,2
10,30,2020,83,2
10,29,2020,97,2
10,28,2020,76,2
10,27,2020,21,2
10,26,2020,22,2
10,25,2020,92,2
10,24,2020,26,2
10,23,2020,75,2
10,22,2020,16,2
10,21,2020,72,2
10,20,2020,11,2
10,19,2020,72,2
10,18,2020,59,2
10,17,2020,50,2
10,16,2020,01,2
10,15,2020,52,2
10,14,2020,26,2
10,13,2020,22,2
10,12,2020,62,2
10,11,2020,03,2
10,10,2020,36,2
10,09,2020,67,2
10,08,2020,23,2
9,30,2020,34,2
9,29,2020,25,2
9,28,2020,55,2
9,27,2020,99,2
9,26,2020,07,2
9,25,2020,80,2
9,24,2020,05,2
9,23,2020,57,2
9,22,2020,61,2
9,21,2020,04,2
9,20,2020,81,2
9,19,2020,56,2
9,18,2020,50,2
9,17,2020,13,2
9,16,2020,63,2
9,15,2020,12,2
9,14,2020,53,2
9,13,2020,41,2
9,12,2020,56,2
9,11,2020,22,2
9,10,2020,73,2
9,09,2020,42,2
9,08,2020,99,2
9,07,2020,37,2
9,06,2020,10,2
9,05,2020,04,2
9,04,2020,71,2
9,03,2020,03,2
9,02,2020,98,2
9,01,2020,80,2
8,31,2020,79,2
8,30,2020,35,2
8,29,2020,31,2
8,28,2020,07,2
8,27,2020,94,2
8,26,2020,19,2
8,25,2020,11,2
8,24,2020,44,2
8,23,2020,06,2
8,22,2020,08,2
8,21,2020,81,2
8,20,2020,86,2
8,19,2020,50,2
8,18,2020,12,2
8,17,2020,79,2
8,16,2020,83,2
8,15,2020,49,2
8,14,2020,63,2
8,13,2020,40,2
8,12,2020,64,2
8,11,2020,52,2
8,10,2020,01,2
8,09,2020,00,2
8,08,2020,01,2
8,07,2020,42,2
8,06,2020,99,2
8,05,2020,91,2
8,04,2020,85,2
8,03,2020,45,2
8,02,2020,94,2
8,01,2020,78,2
7,31,2020,96,2
7,30,2020,82,2
7,29,2020,93,2
7,28,2020,99,2
7,27,2020,70,2
7,26,2020,99,2
7,25,2020,64,2
7,24,2020,38,2
7,23,2020,66,2
7,22,2020,13,2
7,21,2020,11,2
7,16,2020,18,2
7,15,2020,00,2
7,14,2020,70,2
7,13,2020,97,2
7,12,2020,77,2
7,11,2020,46,2
7,10,2020,58,2
7,09,2020,61,2
7,08,2020,81,2
7,07,2020,27,2
7,06,2020,74,2
7,05,2020,05,2
7,04,2020,73,2
7,03,2020,85,2
7,02,2020,12,2
7,01,2020,61,2
6,30,2020,54,2
6,29,2020,56,2
6,28,2020,90,2
6,27,2020,22,2
6,26,2020,77,2
6,25,2020,57,2
6,24,2020,76,2
6,23,2020,87,2
6,22,2020,04,2
6,21,2020,98,2
6,20,2020,59,2
6,19,2020,58,2
6,18,2020,28,2
6,17,2020,09,2
6,16,2020,39,2
6,15,2020,86,2
6,14,2020,22,2
6,13,2020,78,2
6,12,2020,20,2
6,11,2020,53,2
6,10,2020,58,2
6,09,2020,89,2
6,08,2020,80,2
6,07,2020,79,2
6,06,2020,43,2
6,05,2020,02,2
6,04,2020,22,2
6,03,2020,84,2
6,02,2020,39,2
6,01,2020,22,2
5,31,2020,13,2
5,30,2020,14,2
5,29,2020,76,2
5,28,2020,54,2
5,27,2020,78,2
5,26,2020,51,2
5,25,2020,58,2
5,24,2020,57,2
5,23,2020,50,2
5,22,2020,59,2
5,21,2020,88,2
5,20,2020,23,2
5,19,2020,85,2
5,18,2020,87,2
5,17,2020,50,2
5,16,2020,89,2
5,15,2020,51,2
5,14,2020,32,2
5,13,2020,94,2
5,12,2020,70,2
5,11,2020,53,2
5,10,2020,52,2
5,09,2020,39,2
5,08,2020,71,2
5,07,2020,38,2
5,06,2020,92,2
5,05,2020,88,2
5,04,2020,04,2
5,03,2020,82,2
4,27,2020,64,2
4,26,2020,71,2
4,25,2020,19,2
4,24,2020,55,2
4,23,2020,13,2
4,22,2020,26,2
4,21,2020,07,2
4,20,2020,01,2
4,19,2020,46,2
4,18,2020,06,2
4,17,2020,92,2
4,16,2020,36,2
4,15,2020,16,2
4,14,2020,99,2
4,13,2020,91,2
4,12,2020,01,2
4,11,2020,12,2
4,10,2020,29,2
4,09,2020,86,2
4,08,2020,17,2
4,07,2020,14,2
4,06,2020,52,2
4,05,2020,64,2
4,04,2020,26,2
4,03,2020,74,2
4,02,2020,13,2
4,01,2020,27,2
3,31,2020,57,2
3,30,2020,45,2
3,29,2020,34,2
3,28,2020,44,2
3,27,2020,67,2
3,26,2020,60,2
3,25,2020,42,2
3,24,2020,34,2
3,23,2020,11,2
3,22,2020,15,2
3,21,2020,72,2
3,20,2020,78,2
3,19,2020,44,2
3,18,2020,15,2
3,17,2020,31,2
3,16,2020,57,2
3,15,2020,18,2
3,14,2020,28,2
3,13,2020,50,2
3,12,2020,45,2
3,11,2020,29,2
3,10,2020,16,2
3,09,2020,76,2
3,08,2020,75,2
3,07,2020,73,2
3,06,2020,05,2
3,05,2020,27,2
3,04,2020,11,2
3,03,2020,73,2
3,02,2020,27,2
3,01,2020,28,2
2,29,2020,18,2
2,28,2020,45,2
2,27,2020,35,2
2,26,2020,74,2
2,25,2020,01,2
2,24,2020,18,2
2,23,2020,83,2
2,22,2020,67,2
2,21,2020,72,2
2,20,2020,51,2
2,19,2020,55,2
2,18,2020,85,2
2,17,2020,97,2
2,16,2020,54,2
2,15,2020,99,2
2,14,2020,93,2
2,13,2020,02,2
2,12,2020,99,2
2,11,2020,68,2
2,10,2020,55,2
2,09,2020,52,2
2,08,2020,39,2
2,07,2020,79,2
2,06,2020,54,2
2,05,2020,46,2
2,04,2020,27,2
2,03,2020,29,2
2,02,2020,28,2
2,01,2020,79,2
1,31,2020,95,2
1,30,2020,10,2
1,29,2020,93,2
1,28,2020,06,2
1,27,2020,28,2
1,26,2020,73,2
1,25,2020,30,2
1,24,2020,76,2
1,23,2020,05,2
1,22,2020,00,2
1,21,2020,70,2
1,20,2020,34,2
1,19,2020,43,2
1,18,2020,33,2
1,17,2020,07,2
1,16,2020,18,2
1,15,2020,10,2
1,14,2020,15,2
1,13,2020,15,2
1,12,2020,35,2
1,11,2020,35,2
1,10,2020,32,2
1,09,2020,76,2
1,08,2020,18,2
1,07,2020,70,2
1,06,2020,30,2
1,05,2020,53,2
1,04,2020,22,2
1,03,2020,90,2
1,02,2020,95,2
1,01,2020,21,2
12,31,2021,14,2
12,30,2021,58,2
12,29,2021,57,2
12,28,2021,34,2
12,27,2021,44,2
12,26,2021,27,2
12,25,2021,15,2
12,24,2021,81,2
12,23,2021,34,2
12,22,2021,21,2
12,21,2021,77,2
12,20,2021,02,2
12,19,2021,84,2
12,18,2021,11,2
12,17,2021,12,2
12,16,2021,22,2
12,15,2021,21,2
12,14,2021,34,2
12,13,2021,66,2
12,12,2021,04,2
12,11,2021,20,2
12,10,2021,34,2
12,09,2021,56,2
12,08,2021,97,2
12,07,2021,23,2
12,06,2021,53,2
12,05,2021,65,2
12,04,2021,41,2
12,03,2021,68,2
12,02,2021,47,2
12,01,2021,60,2
11,30,2021,98,2
11,29,2021,39,2
11,28,2021,18,2
11,27,2021,38,2
11,26,2021,81,2
11,25,2021,42,2
11,24,2021,88,2
11,23,2021,01,2
11,22,2021,18,2
11,21,2021,47,2
11,20,2021,55,2
11,19,2021,64,2
11,18,2021,22,2
11,17,2021,73,2
11,16,2021,07,2
11,15,2021,60,2
11,14,2021,40,2
11,13,2021,59,2
11,12,2021,22,2
11,11,2021,34,2
11,10,2021,03,2
11,09,2021,82,2
11,08,2021,76,2
11,07,2021,21,2
11,06,2021,70,2
11,05,2021,45,2
11,04,2021,16,2
11,03,2021,25,2
11,02,2021,43,2
11,01,2021,90,2
10,31,2021,12,2
10,30,2021,29,2
10,29,2021,20,2
10,28,2021,47,2
10,27,2021,58,2
10,26,2021,69,2
10,25,2021,30,2
10,24,2021,68,2
10,23,2021,29,2
10,22,2021,84,2
10,21,2021,05,2
10,20,2021,97,2
10,19,2021,99,2
10,18,2021,01,2
10,17,2021,77,2
10,16,2021,88,2
10,15,2021,92,2
10,14,2021,64,2
10,13,2021,91,2
10,12,2021,35,2
10,11,2021,27,2
10,10,2021,66,2
10,09,2021,29,2
10,08,2021,97,2
10,07,2021,99,2
10,06,2021,93,2
10,05,2021,26,2
10,04,2021,53,2
10,03,2021,96,2
10,02,2021,22,2
10,01,2021,97,2
9,30,2021,77,2
9,29,2021,76,2
9,28,2021,87,2
9,27,2021,26,2
9,26,2021,90,2
9,25,2021,04,2
9,24,2021,36,2
9,23,2021,71,2
9,22,2021,74,2
9,21,2021,13,2
9,20,2021,40,2
9,19,2021,05,2
9,18,2021,29,2
9,17,2021,80,2
9,16,2021,68,2
9,15,2021,35,2
9,14,2021,82,2
9,13,2021,82,2
9,12,2021,20,2
9,11,2021,58,2
9,10,2021,93,2
9,09,2021,10,2
9,08,2021,11,2
9,07,2021,00,2
9,06,2021,06,2
9,05,2021,56,2
9,04,2021,75,2
9,03,2021,27,2
9,02,2021,88,2
9,01,2021,11,2
8,31,2021,37,2
8,30,2021,08,2
8,29,2021,85,2
8,28,2021,47,2
8,27,2021,78,2
8,26,2021,63,2
8,25,2021,12,2
8,24,2021,91,2
8,23,2021,35,2
8,22,2021,39,2
8,21,2021,45,2
8,20,2021,21,2
8,19,2021,49,2
8,18,2021,05,2
8,17,2021,57,2
8,16,2021,24,2
8,15,2021,00,2
8,14,2021,99,2
8,13,2021,22,2
8,12,2021,53,2
8,11,2021,99,2
8,10,2021,29,2
8,09,2021,94,2
8,08,2021,13,2
8,07,2021,56,2
8,06,2021,66,2
8,05,2021,68,2
8,04,2021,47,2
8,03,2021,04,2
8,02,2021,32,2
8,01,2021,85,2
7,31,2021,96,2
7,30,2021,00,2
7,29,2021,14,2
7,28,2021,44,2
7,27,2021,47,2
7,26,2021,30,2
7,25,2021,61,2
7,24,2021,71,2
7,23,2021,41,2
7,22,2021,73,2
7,21,2021,16,2
7,20,2021,01,2
7,19,2021,39,2
7,18,2021,74,2
7,17,2021,04,2
7,16,2021,01,2
7,15,2021,60,2
7,14,2021,91,2
7,13,2021,83,2
7,12,2021,05,2
7,11,2021,32,2
7,10,2021,52,2
7,09,2021,06,2
7,08,2021,45,2
7,07,2021,50,2
7,06,2021,33,2
7,05,2021,60,2
7,04,2021,10,2
7,03,2021,33,2
7,02,2021,71,2
7,01,2021,72,2
6,30,2021,36,2
6,29,2021,68,2
6,28,2021,96,2
6,27,2021,07,2
6,26,2021,85,2
6,25,2021,03,2
6,24,2021,88,2
6,23,2021,91,2
6,22,2021,07,2
6,21,2021,71,2
6,20,2021,87,2
6,19,2021,13,2
6,18,2021,64,2
6,17,2021,52,2
6,16,2021,10,2
6,15,2021,34,2
6,14,2021,41,2
6,13,2021,40,2
6,12,2021,22,2
6,11,2021,15,2
6,10,2021,00,2
6,09,2021,34,2
6,08,2021,15,2
6,07,2021,61,2
6,06,2021,29,2
6,05,2021,31,2
6,04,2021,22,2
6,03,2021,19,2
6,02,2021,99,2
6,01,2021,88,2
5,31,2021,38,2
5,30,2021,99,2
5,29,2021,83,2
5,28,2021,26,2
5,27,2021,33,2
5,26,2021,28,2
5,25,2021,86,2
5,24,2021,15,2
5,23,2021,85,2
5,22,2021,20,2
5,21,2021,33,2
5,20,2021,74,2
5,19,2021,67,2
5,18,2021,42,2
5,17,2021,51,2
5,16,2021,01,2
5,15,2021,21,2
5,14,2021,83,2
5,13,2021,40,2
5,12,2021,20,2
5,11,2021,96,2
5,10,2021,82,2
5,09,2021,13,2
5,08,2021,54,2
5,07,2021,59,2
5,06,2021,18,2
5,05,2021,98,2
5,04,2021,42,2
5,03,2021,25,2
5,02,2021,83,2
5,01,2021,79,2
4,30,2021,77,2
4,29,2021,19,2
4,28,2021,92,2
4,27,2021,26,2
4,26,2021,12,2
4,25,2021,55,2
4,24,2021,69,2
4,23,2021,42,2
4,22,2021,24,2
4,21,2021,68,2
4,20,2021,26,2
4,19,2021,77,2
4,18,2021,78,2
4,17,2021,12,2
4,16,2021,83,2
4,15,2021,74,2
4,14,2021,35,2
4,13,2021,56,2
4,12,2021,83,2
4,11,2021,77,2
4,10,2021,55,2
4,09,2021,66,2
4,08,2021,38,2
4,07,2021,72,2
4,06,2021,76,2
4,05,2021,62,2
4,04,2021,75,2
4,03,2021,81,2
4,02,2021,46,2
4,01,2021,99,2
3,31,2021,98,2
3,30,2021,43,2
3,29,2021,53,2
3,28,2021,40,2
3,27,2021,81,2
3,26,2021,88,2
3,25,2021,36,2
3,24,2021,95,2
3,23,2021,36,2
3,22,2021,52,2
3,21,2021,44,2
3,20,2021,91,2
3,19,2021,49,2
3,18,2021,49,2
3,17,2021,17,2
3,16,2021,66,2
3,15,2021,49,2
3,14,2021,26,2
3,13,2021,05,2
3,12,2021,02,2
3,11,2021,29,2
3,10,2021,60,2
3,09,2021,84,2
3,08,2021,02,2
3,07,2021,16,2
3,06,2021,04,2
3,05,2021,83,2
3,04,2021,61,2
3,03,2021,22,2
3,02,2021,62,2
3,01,2021,88,2
2,28,2021,23,2
2,27,2021,18,2
2,26,2021,83,2
2,25,2021,57,2
2,24,2021,01,2
2,23,2021,39,2
2,22,2021,41,2
2,21,2021,13,2
2,20,2021,24,2
2,19,2021,31,2
2,18,2021,42,2
2,17,2021,03,2
2,16,2021,73,2
2,15,2021,56,2
2,14,2021,89,2
2,13,2021,59,2
2,12,2021,85,2
2,11,2021,71,2
2,10,2021,86,2
2,09,2021,86,2
2,08,2021,66,2
2,07,2021,51,2
2,06,2021,43,2
2,05,2021,34,2
2,04,2021,50,2
2,03,2021,17,2
2,02,2021,63,2
2,01,2021,53,2
1,31,2021,16,2
1,30,2021,17,2
1,29,2021,50,2
1,28,2021,87,2
1,27,2021,98,2
1,26,2021,46,2
1,25,2021,45,2
1,24,2021,50,2
1,23,2021,13,2
1,22,2021,16,2
1,21,2021,79,2
1,20,2021,02,2
1,19,2021,47,2
1,18,2021,93,2
1,17,2021,92,2
1,16,2021,00,2
1,15,2021,24,2
1,14,2021,38,2
1,13,2021,12,2
1,12,2021,16,2
1,11,2021,97,2
1,10,2021,77,2
1,09,2021,19,2
1,08,2021,47,2
1,07,2021,68,2
1,06,2021,61,2
1,05,2021,83,2
1,04,2021,81,2
1,03,2021,58,2
1,02,2021,29,2
1,01,2021,68,2
7,04,2022,27,2
7,03,2022,72,2
7,02,2022,99,2
7,01,2022,68,2
6,30,2022,54,2
6,29,2022,58,2
6,28,2022,07,2
6,27,2022,26,2
6,26,2022,69,2
6,25,2022,35,2
6,24,2022,29,2
6,23,2022,92,2
6,22,2022,23,2
6,21,2022,64,2
6,20,2022,70,2
6,19,2022,44,2
6,18,2022,96,2
6,17,2022,20,2
6,16,2022,47,2
6,15,2022,44,2
6,14,2022,54,2
6,13,2022,53,2
6,12,2022,63,2
6,11,2022,13,2
6,10,2022,05,2
6,09,2022,50,2
6,08,2022,25,2
6,07,2022,74,2
6,06,2022,37,2
6,05,2022,73,2
6,04,2022,93,2
6,03,2022,49,2
6,02,2022,01,2
6,01,2022,94,2
5,31,2022,29,2
5,30,2022,74,2
5,29,2022,56,2
5,28,2022,55,2
5,27,2022,89,2
5,26,2022,44,2
5,25,2022,71,2
5,24,2022,69,2
5,23,2022,26,2
5,22,2022,32,2
5,21,2022,52,2
5,20,2022,12,2
5,19,2022,32,2
5,18,2022,64,2
5,17,2022,14,2
5,16,2022,77,2
5,15,2022,09,2
5,14,2022,39,2
5,13,2022,25,2
5,12,2022,89,2
5,11,2022,28,2
5,10,2022,53,2
5,09,2022,08,2
5,08,2022,66,2
5,07,2022,89,2
5,06,2022,59,2
5,05,2022,31,2
5,04,2022,61,2
5,03,2022,83,2
5,02,2022,60,2
5,01,2022,19,2
4,30,2022,80,2
4,29,2022,60,2
4,28,2022,20,2
4,27,2022,04,2
4,26,2022,99,2
4,25,2022,61,2
4,24,2022,77,2
4,23,2022,87,2
4,22,2022,46,2
4,21,2022,42,2
4,20,2022,74,2
4,19,2022,95,2
4,18,2022,89,2
4,17,2022,62,2
4,16,2022,19,2
4,15,2022,96,2
4,14,2022,32,2
4,13,2022,12,2
4,12,2022,91,2
4,11,2022,21,2
4,10,2022,93,2
4,09,2022,22,2
4,08,2022,11,2
4,07,2022,17,2
4,06,2022,37,2
4,05,2022,58,2
4,04,2022,74,2
4,03,2022,95,2
4,02,2022,61,2
4,01,2022,60,2
3,31,2022,94,2
3,30,2022,05,2
3,29,2022,54,2
3,28,2022,00,2
3,27,2022,76,2
3,26,2022,57,2
3,25,2022,37,2
3,24,2022,83,2
3,23,2022,11,2
3,22,2022,49,2
3,21,2022,13,2
3,20,2022,68,2
3,19,2022,15,2
3,18,2022,60,2
3,17,2022,48,2
3,16,2022,52,2
3,15,2022,57,2
3,14,2022,65,2
3,13,2022,83,2
3,12,2022,38,2
3,11,2022,53,2
3,10,2022,10,2
3,09,2022,32,2
3,08,2022,01,2
3,07,2022,25,2
3,06,2022,45,2
3,05,2022,69,2
3,04,2022,77,2
3,03,2022,44,2
3,02,2022,44,2
3,01,2022,02,2
2,28,2022,73,2
2,27,2022,45,2
2,26,2022,34,2
2,25,2022,80,2
2,24,2022,20,2
2,23,2022,94,2
2,22,2022,28,2
2,21,2022,64,2
2,18,2022,57,2
2,17,2022,05,2
2,16,2022,84,2
2,15,2022,74,2
2,14,2022,70,2
2,13,2022,63,2
2,12,2022,73,2
2,11,2022,06,2
2,10,2022,02,2
2,09,2022,60,2
2,08,2022,65,2
2,07,2022,55,2
2,06,2022,49,2
2,05,2022,89,2
2,04,2022,01,2
2,03,2022,28,2
2,02,2022,73,2
2,01,2022,92,2
1,31,2022,20,2
1,30,2022,08,2
1,29,2022,91,2
1,28,2022,56,2
1,27,2022,60,2
1,26,2022,11,2
1,25,2022,19,2
1,24,2022,97,2
1,23,2022,74,2
1,22,2022,24,2
1,21,2022,85,2
1,20,2022,60,2
1,19,2022,24,2
1,18,2022,08,2
1,17,2022,42,2
1,16,2022,60,2
1,15,2022,45,2
1,14,2022,65,2
1,13,2022,95,2
1,12,2022,18,2
1,11,2022,48,2
1,10,2022,23,2
1,09,2022,98,2
1,08,2022,33,2
1,07,2022,39,2
1,06,2022,57,2
1,05,2022,10,2
1,04,2022,75,2
1,03,2022,79,2
1,02,2022,76,2
1,01,2022,35,2
